log10(nu_E [GeV]) low,log10(nu_E [GeV]) center,log10(nu_E [GeV]) high,log10(psi [degrees]),dP/dOmega
4.850,5.025,5.200,-3.080014949224426,211.87498698790586
4.850,5.025,5.200,-3.0768857483714482,211.87498698716118
4.850,5.025,5.200,-3.07375654751847,211.87498698644072
4.850,5.025,5.200,-3.070627346665492,211.87498698574404
4.850,5.025,5.200,-3.0674981458125137,211.87498698507082
4.850,5.025,5.200,-3.0643689449595355,211.87498698442067
4.850,5.025,5.200,-3.0612397441065573,211.8749869837932
4.850,5.025,5.200,-3.058110543253579,211.87498698318805
4.850,5.025,5.200,-3.054981342400601,211.87498698260487
4.850,5.025,5.200,-3.0518521415476227,211.87498698204323
4.850,5.025,5.200,-3.0487229406946446,211.8749869815028
4.850,5.025,5.200,-3.0455937398416664,211.87498698098315
4.850,5.025,5.200,-3.042464538988688,211.87498698048395
4.850,5.025,5.200,-3.03933533813571,211.87498698000485
4.850,5.025,5.200,-3.0362061372827323,211.8749869795454
4.850,5.025,5.200,-3.033076936429754,211.8749869791053
4.850,5.025,5.200,-3.029947735576776,211.87498697868412
4.850,5.025,5.200,-3.0268185347237977,211.87498697828153
4.850,5.025,5.200,-3.0236893338708195,211.87498697789712
4.850,5.025,5.200,-3.0205601330178413,211.87498697753054
4.850,5.025,5.200,-3.017430932164863,211.87498697718138
4.850,5.025,5.200,-3.0143017313118854,211.8749869768493
4.850,5.025,5.200,-3.011172530458907,211.8749869765339
4.850,5.025,5.200,-3.008043329605929,211.87498697623482
4.850,5.025,5.200,-3.004914128752951,211.87498697595169
4.850,5.025,5.200,-3.0017849278999726,211.87498697568412
4.850,5.025,5.200,-2.9986557270469945,211.87498697543177
4.850,5.025,5.200,-2.9955265261940163,211.87498697519422
4.850,5.025,5.200,-2.992397325341038,211.8749869749711
4.850,5.025,5.200,-2.98926812448806,211.87498697476204
4.850,5.025,5.200,-2.9861389236350817,211.8749869745667
4.850,5.025,5.200,-2.9830097227821035,211.87498697438465
4.850,5.025,5.200,-2.9798805219291253,211.87498697421557
4.850,5.025,5.200,-2.976751321076147,211.87498697405906
4.850,5.025,5.200,-2.973622120223169,211.8749869739147
4.850,5.025,5.200,-2.970492919370191,211.8749869737822
4.850,5.025,5.200,-2.967363718517213,211.87498697366112
4.850,5.025,5.200,-2.964234517664235,211.87498697355113
4.850,5.025,5.200,-2.9611053168112567,211.87498697345183
4.850,5.025,5.200,-2.9579761159582785,211.87498697336284
4.850,5.025,5.200,-2.9548469151053007,211.87498697328377
4.850,5.025,5.200,-2.9517177142523225,211.87498697321428
4.850,5.025,5.200,-2.9485885133993444,211.874986973154
4.850,5.025,5.200,-2.945459312546366,211.87498697310252
4.850,5.025,5.200,-2.942330111693388,211.8749869730595
4.850,5.025,5.200,-2.93920091084041,211.87498697302453
4.850,5.025,5.200,-2.9360717099874316,211.87498697299728
4.850,5.025,5.200,-2.9329425091344534,211.87498697297733
4.850,5.025,5.200,-2.9298133082814752,211.8749869729643
4.850,5.025,5.200,-2.926684107428497,211.87498697295788
4.850,5.025,5.200,-2.923554906575519,211.87498697295763
4.850,5.025,5.200,-2.9204257057225407,211.8749869729632
4.850,5.025,5.200,-2.9172965048695625,211.87498697297423
4.850,5.025,5.200,-2.9141673040165843,211.8749869729903
4.850,5.025,5.200,-2.911038103163606,211.8749869730111
4.850,5.025,5.200,-2.9079089023106284,211.8749869730362
4.850,5.025,5.200,-2.90477970145765,211.87498697306523
4.850,5.025,5.200,-2.901650500604672,211.87498697309783
4.850,5.025,5.200,-2.898521299751694,211.87498697313364
4.850,5.025,5.200,-2.8953920988987156,211.87498697317227
4.850,5.025,5.200,-2.892262898045738,211.8749869732133
4.850,5.025,5.200,-2.8891336971927597,211.87498697325645
4.850,5.025,5.200,-2.8860044963397815,211.87498697330128
4.850,5.025,5.200,-2.8828752954868033,211.87498697334743
4.850,5.025,5.200,-2.879746094633825,211.87498697339453
4.850,5.025,5.200,-2.876616893780847,211.87498697344216
4.850,5.025,5.200,-2.8734876929278688,211.87498697349002
4.850,5.025,5.200,-2.8703584920748906,211.8749869735377
4.850,5.025,5.200,-2.8672292912219124,211.8749869735848
4.850,5.025,5.200,-2.864100090368934,211.874986973631
4.850,5.025,5.200,-2.860970889515956,211.87498697367587
4.850,5.025,5.200,-2.857841688662978,211.87498697371907
4.850,5.025,5.200,-2.8547124878099996,211.8749869737602
4.850,5.025,5.200,-2.8515832869570215,211.8749869737989
4.850,5.025,5.200,-2.8484540861040433,211.8749869738348
4.850,5.025,5.200,-2.8453248852510655,211.87498697386752
4.850,5.025,5.200,-2.8421956843980873,211.8749869738967
4.850,5.025,5.200,-2.839066483545109,211.87498697392192
4.850,5.025,5.200,-2.835937282692131,211.87498697394287
4.850,5.025,5.200,-2.832808081839153,211.8749869739591
4.850,5.025,5.200,-2.829678880986175,211.8749869739703
4.850,5.025,5.200,-2.826549680133197,211.87498697397606
4.850,5.025,5.200,-2.8234204792802187,211.874986973976
4.850,5.025,5.200,-2.8202912784272405,211.87498697396978
4.850,5.025,5.200,-2.8171620775742623,211.87498697395702
4.850,5.025,5.200,-2.814032876721284,211.8749869739373
4.850,5.025,5.200,-2.810903675868306,211.8749869739103
4.850,5.025,5.200,-2.8077744750153277,211.8749869738756
4.850,5.025,5.200,-2.8046452741623495,211.87498697383285
4.850,5.025,5.200,-2.8015160733093714,211.87498697378166
4.850,5.025,5.200,-2.798386872456393,211.87498697372166
4.850,5.025,5.200,-2.795257671603415,211.87498697365248
4.850,5.025,5.200,-2.792128470750437,211.87498697357378
4.850,5.025,5.200,-2.7889992698974586,211.8749869734851
4.850,5.025,5.200,-2.7858700690444804,211.87498697338617
4.850,5.025,5.200,-2.7827408681915022,211.87498697327652
4.850,5.025,5.200,-2.7796116673385245,211.8749869731558
4.850,5.025,5.200,-2.7764824664855463,211.8749869730237
4.850,5.025,5.200,-2.773353265632568,211.8749869728798
4.850,5.025,5.200,-2.77022406477959,211.87498697272454
4.850,5.025,5.200,-2.7670948639266117,211.87498697255901
4.850,5.025,5.200,-2.763965663073634,211.87498697238436
4.850,5.025,5.200,-2.760836462220656,211.87498697220167
4.850,5.025,5.200,-2.7577072613676776,211.8749869720121
4.850,5.025,5.200,-2.7545780605146994,211.87498697181675
4.850,5.025,5.200,-2.7514488596617213,211.87498697161678
4.850,5.025,5.200,-2.748319658808743,211.87498697141328
4.850,5.025,5.200,-2.745190457955765,211.8749869712074
4.850,5.025,5.200,-2.7420612571027867,211.87498697100023
4.850,5.025,5.200,-2.7389320562498085,211.87498697079295
4.850,5.025,5.200,-2.7358028553968303,211.87498697058663
4.850,5.025,5.200,-2.732673654543852,211.87498697038242
4.850,5.025,5.200,-2.729544453690874,211.87498697018145
4.850,5.025,5.200,-2.7264152528378958,211.87498696998483
4.850,5.025,5.200,-2.7232860519849176,211.8749869697937
4.850,5.025,5.200,-2.7201568511319394,211.87498696960918
4.850,5.025,5.200,-2.7170276502789616,211.87498696943237
4.850,5.025,5.200,-2.7138984494259835,211.87498696926446
4.850,5.025,5.200,-2.7107692485730053,211.8749869691065
4.850,5.025,5.200,-2.707640047720027,211.87498696895963
4.850,5.025,5.200,-2.704510846867049,211.87498696882503
4.850,5.025,5.200,-2.701381646014071,211.87498696870378
4.850,5.025,5.200,-2.698252445161093,211.874986968597
4.850,5.025,5.200,-2.695123244308115,211.87498696850582
4.850,5.025,5.200,-2.6919940434551366,211.8749869684314
4.850,5.025,5.200,-2.6888648426021584,211.8749869683748
4.850,5.025,5.200,-2.6857356417491802,211.8749869683372
4.850,5.025,5.200,-2.682606440896202,211.87498696831972
4.850,5.025,5.200,-2.679477240043224,211.87498696832347
4.850,5.025,5.200,-2.6763480391902457,211.87498696834956
4.850,5.025,5.200,-2.6732188383372675,211.87498696839913
4.850,5.025,5.200,-2.6700896374842893,211.8749869684733
4.850,5.025,5.200,-2.666960436631311,211.8749869685732
4.850,5.025,5.200,-2.663831235778333,211.87498696869997
4.850,5.025,5.200,-2.6607020349253547,211.87498696885473
4.850,5.025,5.200,-2.6575728340723765,211.8749869690386
4.850,5.025,5.200,-2.654443633219399,211.87498696925266
4.850,5.025,5.200,-2.6513144323664206,211.8749869694981
4.850,5.025,5.200,-2.6481852315134424,211.87498696977602
4.850,5.025,5.200,-2.6450560306604642,211.87498697008755
4.850,5.025,5.200,-2.641926829807486,211.8749869704338
4.850,5.025,5.200,-2.6387976289545083,211.8749869708159
4.850,5.025,5.200,-2.63566842810153,211.874986971235
4.850,5.025,5.200,-2.632539227248552,211.87498697169218
4.850,5.025,5.200,-2.6294100263955738,211.87498697218862
4.850,5.025,5.200,-2.6262808255425956,211.8749869727254
4.850,5.025,5.200,-2.6231516246896174,211.87498697330346
4.850,5.025,5.200,-2.620022423836639,211.87498697392098
4.850,5.025,5.200,-2.616893222983661,211.8749869745739
4.850,5.025,5.200,-2.613764022130683,211.87498697525803
4.850,5.025,5.200,-2.6106348212777046,211.8749869759693
4.850,5.025,5.200,-2.6075056204247264,211.8749869767036
4.850,5.025,5.200,-2.6043764195717483,211.87498697745679
4.850,5.025,5.200,-2.60124721871877,211.87498697822468
4.850,5.025,5.200,-2.598118017865792,211.87498697900324
4.850,5.025,5.200,-2.5949888170128137,211.8749869797883
4.850,5.025,5.200,-2.591859616159836,211.87498698057576
4.850,5.025,5.200,-2.5887304153068578,211.87498698136145
4.850,5.025,5.200,-2.5856012144538796,211.87498698214128
4.850,5.025,5.200,-2.5824720136009014,211.8749869829111
4.850,5.025,5.200,-2.579342812747923,211.87498698366684
4.850,5.025,5.200,-2.5762136118949455,211.87498698440433
4.850,5.025,5.200,-2.5730844110419673,211.87498698511945
4.850,5.025,5.200,-2.569955210188989,211.87498698580808
4.850,5.025,5.200,-2.566826009336011,211.87498698646607
4.850,5.025,5.200,-2.5636968084830327,211.87498698708936
4.850,5.025,5.200,-2.5605676076300545,211.87498698767376
4.850,5.025,5.200,-2.5574384067770763,211.87498698821517
4.850,5.025,5.200,-2.554309205924098,211.87498698870948
4.850,5.025,5.200,-2.55118000507112,211.87498698915255
4.850,5.025,5.200,-2.548050804218142,211.87498698954025
4.850,5.025,5.200,-2.5449216033651636,211.87498698986846
4.850,5.025,5.200,-2.5417924025121854,211.87498699013307
4.850,5.025,5.200,-2.5386632016592072,211.87498699032992
4.850,5.025,5.200,-2.535534000806229,211.87498699045494
4.850,5.025,5.200,-2.532404799953251,211.87498699050394
4.850,5.025,5.200,-2.529275599100273,211.87498699047285
4.850,5.025,5.200,-2.526146398247295,211.87498699035754
4.850,5.025,5.200,-2.5230171973943167,211.87498699015384
4.850,5.025,5.200,-2.5198879965413385,211.8749869898577
4.850,5.025,5.200,-2.5167587956883604,211.8749869894649
4.850,5.025,5.200,-2.5136295948353826,211.8749869889714
4.850,5.025,5.200,-2.5105003939824044,211.874986988373
4.850,5.025,5.200,-2.5073711931294262,211.87498698766566
4.850,5.025,5.200,-2.504241992276448,211.8749869868452
4.850,5.025,5.200,-2.50111279142347,211.8749869859075
4.850,5.025,5.200,-2.4979835905704917,211.87498698484845
4.850,5.025,5.200,-2.4948543897175135,211.87498698366392
4.850,5.025,5.200,-2.4917251888645353,211.87498698234978
4.850,5.025,5.200,-2.488595988011557,211.8749869809019
4.850,5.025,5.200,-2.485466787158579,211.8749869793162
4.850,5.025,5.200,-2.4823375863056008,211.8749869775885
4.850,5.025,5.200,-2.4792083854526226,211.87498697571468
4.850,5.025,5.200,-2.4760791845996444,211.87498697369062
4.850,5.025,5.200,-2.472949983746666,211.87498697151315
4.850,5.025,5.200,-2.469820782893688,211.8749869691901
4.850,5.025,5.200,-2.4666915820407103,211.8749869667367
4.850,5.025,5.200,-2.463562381187732,211.8749869641684
4.850,5.025,5.200,-2.460433180334754,211.87498696150047
4.850,5.025,5.200,-2.4573039794817757,211.87498695874834
4.850,5.025,5.200,-2.4541747786287975,211.87498695592737
4.850,5.025,5.200,-2.4510455777758198,211.87498695305294
4.850,5.025,5.200,-2.4479163769228416,211.87498695014042
4.850,5.025,5.200,-2.4447871760698634,211.87498694720517
4.850,5.025,5.200,-2.441657975216885,211.8749869442626
4.850,5.025,5.200,-2.438528774363907,211.87498694132805
4.850,5.025,5.200,-2.435399573510929,211.8749869384169
4.850,5.025,5.200,-2.4322703726579507,211.87498693554454
4.850,5.025,5.200,-2.4291411718049725,211.87498693272633
4.850,5.025,5.200,-2.4260119709519943,211.87498692997764
4.850,5.025,5.200,-2.422882770099016,211.87498692731387
4.850,5.025,5.200,-2.419753569246038,211.87498692475035
4.850,5.025,5.200,-2.4166243683930597,211.87498692230247
4.850,5.025,5.200,-2.4134951675400815,211.87498691998562
4.850,5.025,5.200,-2.4103659666871033,211.87498691781516
4.850,5.025,5.200,-2.407236765834125,211.8749869158065
4.850,5.025,5.200,-2.4041075649811474,211.87498691397494
4.850,5.025,5.200,-2.4009783641281692,211.87498691233588
4.850,5.025,5.200,-2.397849163275191,211.87498691090474
4.850,5.025,5.200,-2.394719962422213,211.87498690969687
4.850,5.025,5.200,-2.3915907615692347,211.8749869087276
4.850,5.025,5.200,-2.388461560716257,211.87498690801237
4.850,5.025,5.200,-2.3853323598632787,211.87498690756652
4.850,5.025,5.200,-2.3822031590103006,211.8749869074054
4.850,5.025,5.200,-2.3790739581573224,211.87498690754444
4.850,5.025,5.200,-2.375944757304344,211.87498690799896
4.850,5.025,5.200,-2.372815556451366,211.87498690878436
4.850,5.025,5.200,-2.369686355598388,211.87498690991603
4.850,5.025,5.200,-2.3665571547454096,211.8749869114093
4.850,5.025,5.200,-2.3634279538924314,211.87498691327957
4.850,5.025,5.200,-2.3602987530394532,211.87498691554222
4.850,5.025,5.200,-2.357169552186475,211.8749869182126
4.850,5.025,5.200,-2.354040351333497,211.87498692130612
4.850,5.025,5.200,-2.3509111504805187,211.8749869248381
4.850,5.025,5.200,-2.3477819496275405,211.87498692882397
4.850,5.025,5.200,-2.3446527487745623,211.87498693327908
4.850,5.025,5.200,-2.3415235479215846,211.8749869382188
4.850,5.025,5.200,-2.3383943470686064,211.8749869436585
4.850,5.025,5.200,-2.335265146215628,211.87498694961357
4.850,5.025,5.200,-2.33213594536265,211.87498695609935
4.850,5.025,5.200,-2.329006744509672,211.87498696313125
4.850,5.025,5.200,-2.325877543656694,211.87498697072462
4.850,5.025,5.200,-2.322748342803716,211.87498697889035
4.850,5.025,5.200,-2.3196191419507377,211.8749869875957
4.850,5.025,5.200,-2.3164899410977595,211.87498699678352
4.850,5.025,5.200,-2.3133607402447813,211.8749870063965
4.850,5.025,5.200,-2.310231539391803,211.87498701637728
4.850,5.025,5.200,-2.307102338538825,211.87498702666846
4.850,5.025,5.200,-2.3039731376858468,211.87498703721266
4.850,5.025,5.200,-2.3008439368328686,211.87498704795254
4.850,5.025,5.200,-2.2977147359798904,211.8749870588307
4.850,5.025,5.200,-2.294585535126912,211.8749870697898
4.850,5.025,5.200,-2.291456334273934,211.87498708077246
4.850,5.025,5.200,-2.288327133420956,211.8749870917213
4.850,5.025,5.200,-2.2851979325679777,211.87498710257893
4.850,5.025,5.200,-2.2820687317149995,211.87498711328803
4.850,5.025,5.200,-2.2789395308620217,211.87498712379121
4.850,5.025,5.200,-2.2758103300090435,211.8749871340311
4.850,5.025,5.200,-2.2726811291560653,211.87498714395034
4.850,5.025,5.200,-2.269551928303087,211.87498715349153
4.850,5.025,5.200,-2.266422727450109,211.87498716259734
4.850,5.025,5.200,-2.2632935265971312,211.87498717121034
4.850,5.025,5.200,-2.260164325744153,211.87498717927323
4.850,5.025,5.200,-2.257035124891175,211.8749871867286
4.850,5.025,5.200,-2.2539059240381967,211.8749871935191
4.850,5.025,5.200,-2.2507767231852185,211.87498719958734
4.850,5.025,5.200,-2.2476475223322403,211.87498720487596
4.850,5.025,5.200,-2.244518321479262,211.8749872093276
4.850,5.025,5.200,-2.241389120626284,211.8749872128849
4.850,5.025,5.200,-2.2382599197733057,211.87498721549042
4.850,5.025,5.200,-2.2351307189203276,211.87498721708687
4.850,5.025,5.200,-2.2320015180673494,211.87498721761685
4.850,5.025,5.200,-2.228872317214371,211.874987217023
4.850,5.025,5.200,-2.225743116361393,211.87498721524796
4.850,5.025,5.200,-2.222613915508415,211.87498721223432
4.850,5.025,5.200,-2.2194847146554366,211.87498720792473
4.850,5.025,5.200,-2.216355513802459,211.87498720226182
4.850,5.025,5.200,-2.2132263129494807,211.87498719518825
4.850,5.025,5.200,-2.2100971120965025,211.8749871866466
4.850,5.025,5.200,-2.2069679112435243,211.87498717657954
4.850,5.025,5.200,-2.203838710390546,211.87498716492968
4.850,5.025,5.200,-2.2007095095375684,211.87498715163966
4.850,5.025,5.200,-2.19758030868459,211.8749871366521
4.850,5.025,5.200,-2.194451107831612,211.87498711990963
4.850,5.025,5.200,-2.191321906978634,211.8749871013549
4.850,5.025,5.200,-2.1881927061256556,211.8749870809305
4.850,5.025,5.200,-2.1850635052726775,211.8749870585791
4.850,5.025,5.200,-2.1819343044196993,211.87498703424333
4.850,5.025,5.200,-2.178805103566721,211.8749870078658
4.850,5.025,5.200,-2.175675902713743,211.87498697938915
4.850,5.025,5.200,-2.1725467018607647,211.8749869487778
4.850,5.025,5.200,-2.1694175010077865,211.8749869161659
4.850,5.025,5.200,-2.1662883001548083,211.8749868817671
4.850,5.025,5.200,-2.16315909930183,211.87498684579543
4.850,5.025,5.200,-2.160029898448852,211.87498680846508
4.850,5.025,5.200,-2.1569006975958738,211.87498676999013
4.850,5.025,5.200,-2.153771496742896,211.87498673058468
4.850,5.025,5.200,-2.150642295889918,211.87498669046283
4.850,5.025,5.200,-2.1475130950369397,211.8749866498387
4.850,5.025,5.200,-2.1443838941839615,211.87498660892638
4.850,5.025,5.200,-2.1412546933309833,211.87498656793997
4.850,5.025,5.200,-2.1381254924780055,211.8749865270936
4.850,5.025,5.200,-2.1349962916250274,211.87498648660136
4.850,5.025,5.200,-2.131867090772049,211.87498644667738
4.850,5.025,5.200,-2.128737889919071,211.87498640753572
4.850,5.025,5.200,-2.125608689066093,211.8749863693905
4.850,5.025,5.200,-2.1224794882131146,211.87498633245585
4.850,5.025,5.200,-2.1193502873601364,211.87498629694585
4.850,5.025,5.200,-2.1162210865071582,211.87498626307462
4.850,5.025,5.200,-2.11309188565418,211.87498623105625
4.850,5.025,5.200,-2.109962684801202,211.87498620110486
4.850,5.025,5.200,-2.1068334839482237,211.87498617343456
4.850,5.025,5.200,-2.1037042830952455,211.87498614825944
4.850,5.025,5.200,-2.1005750822422673,211.87498612579358
4.850,5.025,5.200,-2.097445881389289,211.87498610625116
4.850,5.025,5.200,-2.094316680536311,211.8749860898462
4.850,5.025,5.200,-2.091187479683333,211.87498607679285
4.850,5.025,5.200,-2.088058278830355,211.87498606730523
4.850,5.025,5.200,-2.084929077977377,211.8749860615974
4.850,5.025,5.200,-2.0817998771243986,211.87498605988353
4.850,5.025,5.200,-2.0786706762714204,211.87498606237767
4.850,5.025,5.200,-2.0755414754184427,211.87498606929393
4.850,5.025,5.200,-2.0724122745654645,211.87498608084644
4.850,5.025,5.200,-2.0692830737124863,211.8749860972493
4.850,5.025,5.200,-2.066153872859508,211.87498611871658
4.850,5.025,5.200,-2.06302467200653,211.8749861454624
4.850,5.025,5.200,-2.0598954711535518,211.87498617770092
4.850,5.025,5.200,-2.0567662703005736,211.87498621564617
4.850,5.025,5.200,-2.0536370694475954,211.8749862595123
4.850,5.025,5.200,-2.050507868594617,211.87498630951342
4.850,5.025,5.200,-2.047378667741639,211.87498636586358
4.850,5.025,5.200,-2.044249466888661,211.87498642877696
4.850,5.025,5.200,-2.0411202660356826,211.8749864984676
4.850,5.025,5.200,-2.0379910651827045,211.87498657514965
4.850,5.025,5.200,-2.0348618643297263,211.8749866590372
4.850,5.025,5.200,-2.031732663476748,211.87498675034433
4.850,5.025,5.200,-2.0286034626237703,211.8749868492852
4.850,5.025,5.200,-2.025474261770792,211.87498695607385
4.850,5.025,5.200,-2.022345060917814,211.87498707082133
4.850,5.025,5.200,-2.0192158600648358,211.87498719298463
4.850,5.025,5.200,-2.0160866592118576,211.87498732176527
4.850,5.025,5.200,-2.01295745835888,211.87498745636427
4.850,5.025,5.200,-2.0098282575059017,211.87498759598253
4.850,5.025,5.200,-2.0066990566529235,211.874987739821
4.850,5.025,5.200,-2.0035698557999453,211.87498788708064
4.850,5.025,5.200,-2.000440654946967,211.8749880369624
4.850,5.025,5.200,-1.997311454093989,211.87498818866723
4.850,5.025,5.200,-1.9941822532410107,211.87498834139606
4.850,5.025,5.200,-1.9910530523880325,211.87498849434985
4.850,5.025,5.200,-1.9879238515350544,211.87498864672955
4.850,5.025,5.200,-1.9847946506820762,211.87498879773614
4.850,5.025,5.200,-1.981665449829098,211.8749889465705
4.850,5.025,5.200,-1.9785362489761198,211.87498909243365
4.850,5.025,5.200,-1.9754070481231416,211.87498923452648
4.850,5.025,5.200,-1.9722778472701639,211.87498937204998
4.850,5.025,5.200,-1.9691486464171857,211.8749895042051
4.850,5.025,5.200,-1.9660194455642075,211.87498963019274
4.850,5.025,5.200,-1.9628902447112293,211.8749897492139
4.850,5.025,5.200,-1.9597610438582511,211.87498986046953
4.850,5.025,5.200,-1.956631843005273,211.87498996316054
4.850,5.025,5.200,-1.9535026421522947,211.8749900564879
4.850,5.025,5.200,-1.9503734412993166,211.87499013965257
4.850,5.025,5.200,-1.9472442404463384,211.87499021185548
4.850,5.025,5.200,-1.9441150395933602,211.87499027229757
4.850,5.025,5.200,-1.9409858387403824,211.87499032017982
4.850,5.025,5.200,-1.9378566378874043,211.87499035470316
4.850,5.025,5.200,-1.934727437034426,211.87499037506853
4.850,5.025,5.200,-1.9315982361814479,211.87499038047693
4.850,5.025,5.200,-1.9284690353284697,211.87499037012924
4.850,5.025,5.200,-1.9253398344754915,211.87499034322644
4.850,5.025,5.200,-1.9222106336225133,211.8749902989695
4.850,5.025,5.200,-1.9190814327695351,211.87499023655934
4.850,5.025,5.200,-1.915952231916557,211.8749901551969
4.850,5.025,5.200,-1.9128230310635788,211.87499005408316
4.850,5.025,5.200,-1.909693830210601,211.87498993241906
4.850,5.025,5.200,-1.9065646293576228,211.8749897894055
4.850,5.025,5.200,-1.9034354285046446,211.8749896242435
4.850,5.025,5.200,-1.9003062276516665,211.874989436134
4.850,5.025,5.200,-1.8971770267986883,211.87498922427793
4.850,5.025,5.200,-1.89404782594571,211.8749889878762
4.850,5.025,5.200,-1.890918625092732,211.87498872612983
4.850,5.025,5.200,-1.8877894242397537,211.8749884382397
4.850,5.025,5.200,-1.8846602233867755,211.87498812340684
4.850,5.025,5.200,-1.8815310225337973,211.87498778083213
4.850,5.025,5.200,-1.8784018216808196,211.87498740971657
4.850,5.025,5.200,-1.8752726208278414,211.87498700926105
4.850,5.025,5.200,-1.8721434199748632,211.87498657914597
4.850,5.025,5.200,-1.869014219121885,211.87498612154502
4.850,5.025,5.200,-1.8658850182689068,211.87498563943987
4.850,5.025,5.200,-1.8627558174159287,211.8749851358126
4.850,5.025,5.200,-1.8596266165629505,211.87498461364535
4.850,5.025,5.200,-1.8564974157099723,211.8749840759202
4.850,5.025,5.200,-1.853368214856994,211.87498352561923
4.850,5.025,5.200,-1.850239014004016,211.87498296572454
4.850,5.025,5.200,-1.8471098131510382,211.87498239921828
4.850,5.025,5.200,-1.84398061229806,211.8749818290825
4.850,5.025,5.200,-1.8408514114450818,211.8749812582993
4.850,5.025,5.200,-1.8377222105921036,211.87498068985082
4.850,5.025,5.200,-1.8345930097391254,211.8749801267191
4.850,5.025,5.200,-1.8314638088861472,211.87497957188629
4.850,5.025,5.200,-1.828334608033169,211.87497902833445
4.850,5.025,5.200,-1.8252054071801909,211.8749784990457
4.850,5.025,5.200,-1.8220762063272127,211.87497798700218
4.850,5.025,5.200,-1.8189470054742345,211.8749774951859
4.850,5.025,5.200,-1.8158178046212567,211.87497702657905
4.850,5.025,5.200,-1.8126886037682786,211.87497658416365
4.850,5.025,5.200,-1.8095594029153004,211.87497617092185
4.850,5.025,5.200,-1.8064302020623222,211.87497578983573
4.850,5.025,5.200,-1.803301001209344,211.8749754438874
4.850,5.025,5.200,-1.8001718003563658,211.87497513605894
4.850,5.025,5.200,-1.7970425995033876,211.87497486933248
4.850,5.025,5.200,-1.7939133986504094,211.87497464669008
4.850,5.025,5.200,-1.7907841977974313,211.8749744711139
4.850,5.025,5.200,-1.787654996944453,211.87497434558594
4.850,5.025,5.200,-1.7845257960914753,211.87497427308838
4.850,5.025,5.200,-1.7813965952384971,211.8749742566033
4.850,5.025,5.200,-1.778267394385519,211.8749742991128
4.850,5.025,5.200,-1.7751381935325408,211.874974403599
4.850,5.025,5.200,-1.7720089926795626,211.87497457304394
4.850,5.025,5.200,-1.7688797918265844,211.8749748104298
4.850,5.025,5.200,-1.7657505909736062,211.87497511873858
4.850,5.025,5.200,-1.762621390120628,211.87497550095244
4.850,5.025,5.200,-1.7594921892676498,211.8749759600535
4.850,5.025,5.200,-1.7563629884146716,211.87497649902383
4.850,5.025,5.200,-1.753233787561694,211.8749771208455
4.850,5.025,5.200,-1.7501045867087157,211.87497782850068
4.850,5.025,5.200,-1.7469753858557375,211.8749786249714
4.850,5.025,5.200,-1.7438461850027593,211.8749795132398
4.850,5.025,5.200,-1.7407169841497812,211.87498049628795
4.850,5.025,5.200,-1.737587783296803,211.87498157709797
4.850,5.025,5.200,-1.7344585824438248,211.87498275865195
4.850,5.025,5.200,-1.7313293815908466,211.87498404393202
4.850,5.025,5.200,-1.7282001807378684,211.87498543592025
4.850,5.025,5.200,-1.7250709798848902,211.87498693759872
4.850,5.025,5.200,-1.7219417790319125,211.8749885497541
4.850,5.025,5.200,-1.7188125781789343,211.87499026377256
4.850,5.025,5.200,-1.715683377325956,211.8749920685248
4.850,5.025,5.200,-1.712554176472978,211.87499395288143
4.850,5.025,5.200,-1.7094249756199997,211.87499590571315
4.850,5.025,5.200,-1.7062957747670215,211.8749979158906
4.850,5.025,5.200,-1.7031665739140434,211.8749999722844
4.850,5.025,5.200,-1.7000373730610652,211.87500206376524
4.850,5.025,5.200,-1.696908172208087,211.87500417920378
4.850,5.025,5.200,-1.6937789713551088,211.87500630747064
4.850,5.025,5.200,-1.690649770502131,211.87500843743652
4.850,5.025,5.200,-1.6875205696491529,211.87501055797205
4.850,5.025,5.200,-1.6843913687961747,211.87501265794788
4.850,5.025,5.200,-1.6812621679431965,211.87501472623467
4.850,5.025,5.200,-1.6781329670902183,211.87501675170307
4.850,5.025,5.200,-1.6750037662372401,211.87501872322375
4.850,5.025,5.200,-1.671874565384262,211.87502062966735
4.850,5.025,5.200,-1.6687453645312837,211.87502245990453
4.850,5.025,5.200,-1.6656161636783056,211.87502420280592
4.850,5.025,5.200,-1.6624869628253274,211.8750258472422
4.850,5.025,5.200,-1.6593577619723496,211.87502738208406
4.850,5.025,5.200,-1.6562285611193714,211.87502879620206
4.850,5.025,5.200,-1.6530993602663933,211.87503007846695
4.850,5.025,5.200,-1.649970159413415,211.87503121774932
4.850,5.025,5.200,-1.6468409585604369,211.87503220291984
4.850,5.025,5.200,-1.6437117577074587,211.87503302284918
4.850,5.025,5.200,-1.6405825568544805,211.875033666408
4.850,5.025,5.200,-1.6374533560015023,211.87503412246693
4.850,5.025,5.200,-1.6343241551485241,211.87503437989665
4.850,5.025,5.200,-1.631194954295546,211.87503442756778
4.850,5.025,5.200,-1.6280657534425682,211.875034254351
4.850,5.025,5.200,-1.62493655258959,211.87503384911696
4.850,5.025,5.200,-1.6218073517366118,211.8750332007363
4.850,5.025,5.200,-1.6186781508836336,211.8750322980797
4.850,5.025,5.200,-1.6155489500306555,211.8750311300178
4.850,5.025,5.200,-1.6124197491776773,211.87502968542125
4.850,5.025,5.200,-1.609290548324699,211.8750279531607
