log10(nu_E [GeV]) low,log10(nu_E [GeV]) center,log10(nu_E [GeV]) high,log10(psi [degrees]),dP/dOmega
4.850,5.025,5.200,1.9360940180995367,2.4333153276151908e-05
4.850,5.025,5.200,1.939223218952514,2.354533057103387e-05
4.850,5.025,5.200,1.9423524198054922,2.2825260001626233e-05
4.850,5.025,5.200,1.9454816206584704,2.2169584349070885e-05
4.850,5.025,5.200,1.9486108215114486,2.1574946394509493e-05
4.850,5.025,5.200,1.9517400223644268,2.1037988919083702e-05
4.850,5.025,5.200,1.954869223217405,2.0555354703935185e-05
4.850,5.025,5.200,1.9579984240703832,2.0123686530205593e-05
4.850,5.025,5.200,1.9611276249233613,1.9739627179036585e-05
4.850,5.025,5.200,1.9642568257763395,1.9399819431569828e-05
4.850,5.025,5.200,1.9673860266293177,1.9100906068946973e-05
4.850,5.025,5.200,1.970515227482296,1.883952987230967e-05
4.850,5.025,5.200,1.973644428335274,1.8612333622799597e-05
4.850,5.025,5.200,1.9767736291882523,1.841596010155841e-05
4.850,5.025,5.200,1.9799028300412305,1.8247052089727757e-05
4.850,5.025,5.200,1.9830320308942087,1.8102252368449303e-05
4.850,5.025,5.200,1.9861612317471868,1.797820371886471e-05
4.850,5.025,5.200,1.989290432600165,1.7871548922115633e-05
4.850,5.025,5.200,1.9924196334531432,1.7778930759343715e-05
4.850,5.025,5.200,1.9955488343061214,1.769699201169065e-05
4.850,5.025,5.200,1.9986780351590996,1.762237546029806e-05
4.850,5.025,5.200,2.001807236012077,1.7551723886307656e-05
4.850,5.025,5.200,2.004936436865055,1.7481680070861046e-05
4.850,5.025,5.200,2.0080656377180333,1.740888679509991e-05
4.850,5.025,5.200,2.0111948385710114,1.7329986840165895e-05
4.850,5.025,5.200,2.0143240394239896,1.724162298720066e-05
4.850,5.025,5.200,2.017453240276968,1.7140438017345873e-05
4.850,5.025,5.200,2.020582441129946,1.7023074711743217e-05
4.850,5.025,5.200,2.023711641982924,1.6886175851534296e-05
4.850,5.025,5.200,2.0268408428359024,1.6726532540552487e-05
4.850,5.025,5.200,2.0299700436888806,1.65432616186644e-05
4.850,5.025,5.200,2.0330992445418588,1.6337326303900278e-05
4.850,5.025,5.200,2.036228445394837,1.6109740661503637e-05
4.850,5.025,5.200,2.039357646247815,1.5861518756718005e-05
4.850,5.025,5.200,2.0424868471007933,1.5593674654786902e-05
4.850,5.025,5.200,2.0456160479537715,1.5307222420953848e-05
4.850,5.025,5.200,2.0487452488067497,1.5003176120462371e-05
4.850,5.025,5.200,2.051874449659728,1.4682549818555989e-05
4.850,5.025,5.200,2.055003650512706,1.4346357580478226e-05
4.850,5.025,5.200,2.0581328513656842,1.3995613471472602e-05
4.850,5.025,5.200,2.0612620522186624,1.3631331556782641e-05
4.850,5.025,5.200,2.0643912530716397,1.3254525901651975e-05
4.850,5.025,5.200,2.067520453924618,1.2866210571323909e-05
4.850,5.025,5.200,2.070649654777596,1.2467399631042072e-05
4.850,5.025,5.200,2.0737788556305743,1.2059107146049988e-05
4.850,5.025,5.200,2.0769080564835525,1.1642347181591178e-05
4.850,5.025,5.200,2.0800372573365307,1.1218133802909163e-05
4.850,5.025,5.200,2.083166458189509,1.0787481075247465e-05
4.850,5.025,5.200,2.086295659042487,1.0351403063849612e-05
4.850,5.025,5.200,2.0894248598954652,9.910913833959122e-06
4.850,5.025,5.200,2.0925540607484434,9.467027450819513e-06
4.850,5.025,5.200,2.0956832616014216,9.020757979674315e-06
4.850,5.025,5.200,2.0988124624544,8.573119485767045e-06
4.850,5.025,5.200,2.101941663307378,8.125126034341227e-06
4.850,5.025,5.200,2.105070864160356,7.677791690640384e-06
4.850,5.025,5.200,2.1082000650133343,7.232130519908039e-06
4.850,5.025,5.200,2.1113292658663125,6.78915658738771e-06
4.850,5.025,5.200,2.1144584667192907,6.349883958322926e-06
4.850,5.025,5.200,2.117587667572269,5.915326697957204e-06
4.850,5.025,5.200,2.120716868425247,5.486498871534065e-06
4.850,5.025,5.200,2.1238460692782253,5.064414544297036e-06
4.850,5.025,5.200,2.1269752701312026,4.6500877814897555e-06
4.850,5.025,5.200,2.1301044709841808,4.244532648355507e-06
4.850,5.025,5.200,2.133233671837159,3.848763210137932e-06
4.850,5.025,5.200,2.136362872690137,3.4637935320805575e-06
4.850,5.025,5.200,2.1394920735431153,3.090637679426901e-06
4.850,5.025,5.200,2.1426212743960935,2.7303097174204836e-06
4.850,5.025,5.200,2.1457504752490717,2.383823711304832e-06
4.850,5.025,5.200,2.14887967610205,2.0521937263234657e-06
4.850,5.025,5.200,2.152008876955028,1.7364338277199077e-06
4.850,5.025,5.200,2.1551380778080063,1.4375580807376793e-06
4.850,5.025,5.200,2.1582672786609844,1.1565805506203068e-06
4.850,5.025,5.200,2.1613964795139626,8.945153026113065e-07
4.850,5.025,5.200,2.164525680366941,6.523764019542048e-07
4.850,5.025,5.200,2.167654881219919,4.311779138925212e-07
4.850,5.025,5.200,2.170784082072897,2.319339036697821e-07
4.850,5.025,5.200,2.1739132829258754,5.565843652950375e-08
4.850,5.025,5.200,2.1770424837788536,-9.674737064949042e-08
4.850,5.025,5.200,2.1801716846318318,-2.2576418895438344e-07
4.850,5.025,5.200,2.18330088548481,-3.327979419991764e-07
4.850,5.025,5.200,2.186430086337788,-4.1927156532724227e-07
4.850,5.025,5.200,2.1895592871907654,-4.866079944819378e-07
4.850,5.025,5.200,2.1926884880437436,-5.362301650066741e-07
4.850,5.025,5.200,2.195817688896722,-5.695610124448023e-07
4.850,5.025,5.200,2.1989468897497,-5.880234723396957e-07
4.850,5.025,5.200,2.202076090602678,-5.930404802347275e-07
4.850,5.025,5.200,2.2052052914556564,-5.860349716732706e-07
4.850,5.025,5.200,2.2083344923086345,-5.684298821986984e-07
4.850,5.025,5.200,2.2114636931616127,-5.41648147354384e-07
4.850,5.025,5.200,2.214592894014591,-5.071127026837003e-07
4.850,5.025,5.200,2.217722094867569,-4.662464837300205e-07
4.850,5.025,5.200,2.2208512957205473,-4.2047242603671794e-07
4.850,5.025,5.200,2.2239804965735255,-3.7121346514716607e-07
4.850,5.025,5.200,2.2271096974265037,-3.1989253660473714e-07
4.850,5.025,5.200,2.230238898279482,-2.679325759528048e-07
4.850,5.025,5.200,2.23336809913246,-2.1675651873474238e-07
4.850,5.025,5.200,2.2364972999854382,-1.6778730049392254e-07
4.850,5.025,5.200,2.2396265008384164,-1.224478567737188e-07
4.850,5.025,5.200,2.2427557016913946,-8.216112311750482e-08
4.850,5.025,5.200,2.245884902544373,-4.8350035068652365e-08
4.850,5.025,5.200,2.249014103397351,-2.2437528170535483e-08
4.850,5.025,5.200,2.2521433042503283,-5.8465379665304064e-09
4.850,5.025,5.200,2.255272505103306,0.0
5.200,5.375,5.550,-4.0,133106.30001856858
5.200,5.375,5.550,-3.996870799147022,133096.13598297565
5.200,5.375,5.550,-3.9937415982940436,133086.02860223045
5.200,5.375,5.550,-3.9906123974410654,133075.9777183073
5.200,5.375,5.550,-3.9874831965880873,133065.9831731805
5.200,5.375,5.550,-3.984353995735109,133056.04480882437
5.200,5.375,5.550,-3.9812247948821313,133046.16246721326
5.200,5.375,5.550,-3.978095594029153,133036.33599032147
5.200,5.375,5.550,-3.974966393176175,133026.56522012333
5.200,5.375,5.550,-3.9718371923231968,133016.84999859313
5.200,5.375,5.550,-3.9687079914702186,133007.19016770518
5.200,5.375,5.550,-3.9655787906172404,132997.58556943384
5.200,5.375,5.550,-3.962449589764262,132988.03604575343
5.200,5.375,5.550,-3.959320388911284,132978.5414386382
5.200,5.375,5.550,-3.956191188058306,132969.10159006255
5.200,5.375,5.550,-3.953061987205328,132959.71634200076
5.200,5.375,5.550,-3.94993278635235,132950.38553642717
5.200,5.375,5.550,-3.9468035854993717,132941.10901531606
5.200,5.375,5.550,-3.9436743846463935,132931.88662064177
5.200,5.375,5.550,-3.9405451837934153,132922.71819437863
5.200,5.375,5.550,-3.937415982940437,132913.60357850092
5.200,5.375,5.550,-3.934286782087459,132904.54261498302
5.200,5.375,5.550,-3.931157581234481,132895.53514579916
5.200,5.375,5.550,-3.9280283803815026,132886.58101292377
5.200,5.375,5.550,-3.9248991795285244,132877.68005833108
5.200,5.375,5.550,-3.921769978675546,132868.83212399544
5.200,5.375,5.550,-3.9186407778225685,132860.03705189115
5.200,5.375,5.550,-3.9155115769695903,132851.29468399257
5.200,5.375,5.550,-3.912382376116612,132842.60486227396
5.200,5.375,5.550,-3.909253175263634,132833.9674287097
5.200,5.375,5.550,-3.9061239744106557,132825.38222527408
5.200,5.375,5.550,-3.9029947735576775,132816.84909394142
5.200,5.375,5.550,-3.8998655727046994,132808.367876686
5.200,5.375,5.550,-3.896736371851721,132799.9384154822
5.200,5.375,5.550,-3.893607170998743,132791.56055230432
5.200,5.375,5.550,-3.8904779701457652,132783.23412912665
5.200,5.375,5.550,-3.887348769292787,132774.95898792354
5.200,5.375,5.550,-3.884219568439809,132766.7349706693
5.200,5.375,5.550,-3.8810903675868307,132758.56191933824
5.200,5.375,5.550,-3.8779611667338525,132750.43967590466
5.200,5.375,5.550,-3.8748319658808743,132742.36808234293
5.200,5.375,5.550,-3.871702765027896,132734.34698062734
5.200,5.375,5.550,-3.868573564174918,132726.3762127322
5.200,5.375,5.550,-3.8654443633219397,132718.45562063184
5.200,5.375,5.550,-3.8623151624689616,132710.58504630058
5.200,5.375,5.550,-3.8591859616159834,132702.7643317127
5.200,5.375,5.550,-3.8560567607630056,132694.9933188426
5.200,5.375,5.550,-3.8529275599100274,132687.2718496645
5.200,5.375,5.550,-3.8497983590570493,132679.59976615282
5.200,5.375,5.550,-3.846669158204071,132671.97691028178
5.200,5.375,5.550,-3.843539957351093,132664.4031240258
5.200,5.375,5.550,-3.8404107564981147,132656.87824935908
5.200,5.375,5.550,-3.8372815556451365,132649.40212825604
5.200,5.375,5.550,-3.8341523547921583,132641.97460269096
5.200,5.375,5.550,-3.83102315393918,132634.59551463812
5.200,5.375,5.550,-3.8278939530862024,132627.2647060719
5.200,5.375,5.550,-3.824764752233224,132619.9820189666
5.200,5.375,5.550,-3.821635551380246,132612.74729529655
5.200,5.375,5.550,-3.818506350527268,132605.56037703602
5.200,5.375,5.550,-3.8153771496742896,132598.42110615937
5.200,5.375,5.550,-3.8122479488213115,132591.3293246409
5.200,5.375,5.550,-3.8091187479683333,132584.28487445493
5.200,5.375,5.550,-3.805989547115355,132577.2875975758
5.200,5.375,5.550,-3.802860346262377,132570.33733597782
5.200,5.375,5.550,-3.7997311454093987,132563.43393163529
5.200,5.375,5.550,-3.7966019445564205,132556.57722652252
5.200,5.375,5.550,-3.793472743703443,132549.76706261386
5.200,5.375,5.550,-3.7903435428504646,132543.00328188363
5.200,5.375,5.550,-3.7872143419974864,132536.28572630612
5.200,5.375,5.550,-3.7840851411445082,132529.61423785565
5.200,5.375,5.550,-3.78095594029153,132522.98865850657
5.200,5.375,5.550,-3.777826739438552,132516.40883023318
5.200,5.375,5.550,-3.7746975385855737,132509.87459500978
5.200,5.375,5.550,-3.7715683377325955,132503.38579481072
5.200,5.375,5.550,-3.7684391368796173,132496.94227161029
5.200,5.375,5.550,-3.7653099360266395,132490.54386738283
5.200,5.375,5.550,-3.7621807351736614,132484.19042410265
5.200,5.375,5.550,-3.759051534320683,132477.88178374406
5.200,5.375,5.550,-3.755922333467705,132471.61778828138
5.200,5.375,5.550,-3.752793132614727,132465.39827968896
5.200,5.375,5.550,-3.7496639317617486,132459.22309994107
5.200,5.375,5.550,-3.7465347309087704,132453.09209101208
5.200,5.375,5.550,-3.7434055300557922,132447.00509487625
5.200,5.375,5.550,-3.740276329202814,132440.96195350794
5.200,5.375,5.550,-3.737147128349836,132434.96250888146
5.200,5.375,5.550,-3.7340179274968577,132429.00660297112
5.200,5.375,5.550,-3.73088872664388,132423.09407775124
5.200,5.375,5.550,-3.7277595257909018,132417.22477519614
5.200,5.375,5.550,-3.7246303249379236,132411.39853728013
5.200,5.375,5.550,-3.7215011240849454,132405.61520597755
5.200,5.375,5.550,-3.718371923231967,132399.8746232627
5.200,5.375,5.550,-3.715242722378989,132394.17663110993
5.200,5.375,5.550,-3.712113521526011,132388.5210714935
5.200,5.375,5.550,-3.7089843206730326,132382.90778638778
5.200,5.375,5.550,-3.7058551198200544,132377.33661776705
5.200,5.375,5.550,-3.7027259189670767,132371.80740760567
5.200,5.375,5.550,-3.6995967181140985,132366.31999787793
5.200,5.375,5.550,-3.6964675172611203,132360.87423055814
5.200,5.375,5.550,-3.693338316408142,132355.46994762064
5.200,5.375,5.550,-3.690209115555164,132350.10699103973
5.200,5.375,5.550,-3.6870799147021858,132344.78520278976
5.200,5.375,5.550,-3.6839507138492076,132339.504424845
5.200,5.375,5.550,-3.6808215129962294,132334.26449917982
5.200,5.375,5.550,-3.677692312143251,132329.0652677685
5.200,5.375,5.550,-3.674563111290273,132323.9065725854
5.200,5.375,5.550,-3.671433910437295,132318.78825560477
5.200,5.375,5.550,-3.6683047095843166,132313.710158801
5.200,5.375,5.550,-3.665175508731339,132308.67212414835
5.200,5.375,5.550,-3.6620463078783607,132303.67399362117
5.200,5.375,5.550,-3.6589171070253825,132298.71560919378
5.200,5.375,5.550,-3.6557879061724043,132293.7968128405
5.200,5.375,5.550,-3.652658705319426,132288.91744653563
5.200,5.375,5.550,-3.649529504466448,132284.0773522535
5.200,5.375,5.550,-3.64640030361347,132279.27637196842
5.200,5.375,5.550,-3.6432711027604916,132274.5143476547
5.200,5.375,5.550,-3.640141901907514,132269.79112128672
5.200,5.375,5.550,-3.6370127010545357,132265.10653483873
5.200,5.375,5.550,-3.6338835002015575,132260.46043028505
5.200,5.375,5.550,-3.6307542993485793,132255.85264960004
5.200,5.375,5.550,-3.627625098495601,132251.28303475797
5.200,5.375,5.550,-3.624495897642623,132246.75142773322
5.200,5.375,5.550,-3.6213666967896447,132242.25767050005
5.200,5.375,5.550,-3.6182374959366665,132237.80160503282
5.200,5.375,5.550,-3.6151082950836884,132233.3830733058
5.200,5.375,5.550,-3.61197909423071,132229.00191729335
5.200,5.375,5.550,-3.608849893377732,132224.65797896977
5.200,5.375,5.550,-3.605720692524754,132220.3511003094
5.200,5.375,5.550,-3.602591491671776,132216.08112328654
5.200,5.375,5.550,-3.599462290818798,132211.8478898755
5.200,5.375,5.550,-3.5963330899658197,132207.6512420506
5.200,5.375,5.550,-3.5932038891128415,132203.4910217862
5.200,5.375,5.550,-3.5900746882598633,132199.36707105656
5.200,5.375,5.550,-3.586945487406885,132195.27923183603
5.200,5.375,5.550,-3.583816286553907,132191.22734609892
5.200,5.375,5.550,-3.5806870857009288,132187.21125581957
5.200,5.375,5.550,-3.577557884847951,132183.23080297225
5.200,5.375,5.550,-3.574428683994973,132179.28582953132
5.200,5.375,5.550,-3.5712994831419946,132175.37617747107
5.200,5.375,5.550,-3.5681702822890164,132171.50168876586
5.200,5.375,5.550,-3.5650410814360383,132167.66220538996
5.200,5.375,5.550,-3.56191188058306,132163.8575693177
5.200,5.375,5.550,-3.558782679730082,132160.08762252345
5.200,5.375,5.550,-3.5556534788771037,132156.35220698145
5.200,5.375,5.550,-3.5525242780241255,132152.65116466608
5.200,5.375,5.550,-3.5493950771711473,132148.9843375516
5.200,5.375,5.550,-3.546265876318169,132145.3515676124
5.200,5.375,5.550,-3.543136675465191,132141.75269682275
5.200,5.375,5.550,-3.540007474612213,132138.18756715697
5.200,5.375,5.550,-3.536878273759235,132134.65602058938
5.200,5.375,5.550,-3.533749072906257,132131.1578990943
5.200,5.375,5.550,-3.5306198720532787,132127.6930446461
5.200,5.375,5.550,-3.5274906712003005,132124.26129921898
5.200,5.375,5.550,-3.5243614703473223,132120.86250478736
5.200,5.375,5.550,-3.521232269494344,132117.49650332556
5.200,5.375,5.550,-3.518103068641366,132114.16313680782
5.200,5.375,5.550,-3.514973867788388,132110.86224720854
5.200,5.375,5.550,-3.51184466693541,132107.59367650197
5.200,5.375,5.550,-3.508715466082432,132104.3572666625
5.200,5.375,5.550,-3.5055862652294536,132101.15285966438
5.200,5.375,5.550,-3.5024570643764754,132097.98029748196
5.200,5.375,5.550,-3.4993278635234972,132094.83942208954
5.200,5.375,5.550,-3.496198662670519,132091.7300754615
5.200,5.375,5.550,-3.493069461817541,132088.65209957206
5.200,5.375,5.550,-3.4899402609645627,132085.60533639562
5.200,5.375,5.550,-3.4868110601115845,132082.58962790648
5.200,5.375,5.550,-3.4836818592586063,132079.6048160789
5.200,5.375,5.550,-3.480552658405628,132076.6507428873
5.200,5.375,5.550,-3.4774234575526504,132073.7272503059
5.200,5.375,5.550,-3.474294256699672,132070.8341803091
5.200,5.375,5.550,-3.471165055846694,132067.97137487115
5.200,5.375,5.550,-3.468035854993716,132065.13867596642
5.200,5.375,5.550,-3.4649066541407376,132062.3359255692
5.200,5.375,5.550,-3.4617774532877594,132059.5629656538
5.200,5.375,5.550,-3.4586482524347812,132056.81963819457
5.200,5.375,5.550,-3.455519051581803,132054.10578516583
5.200,5.375,5.550,-3.4523898507288253,132051.42124854185
5.200,5.375,5.550,-3.449260649875847,132048.76587029698
5.200,5.375,5.550,-3.446131449022869,132046.13949240555
5.200,5.375,5.550,-3.4430022481698908,132043.54195684186
5.200,5.375,5.550,-3.4398730473169126,132040.97310558023
5.200,5.375,5.550,-3.4367438464639344,132038.43278059497
5.200,5.375,5.550,-3.433614645610956,132035.92082386045
5.200,5.375,5.550,-3.430485444757978,132033.4370773509
5.200,5.375,5.550,-3.427356243905,132030.98138304072
5.200,5.375,5.550,-3.4242270430520216,132028.55358290416
5.200,5.375,5.550,-3.4210978421990434,132026.1535189156
5.200,5.375,5.550,-3.4179686413460653,132023.78103304934
5.200,5.375,5.550,-3.4148394404930875,132021.43596727966
5.200,5.375,5.550,-3.4117102396401093,132019.11816358092
5.200,5.375,5.550,-3.408581038787131,132016.82746392745
5.200,5.375,5.550,-3.405451837934153,132014.5637102935
5.200,5.375,5.550,-3.4023226370811748,132012.32674465346
5.200,5.375,5.550,-3.3991934362281966,132010.11640898162
5.200,5.375,5.550,-3.3960642353752184,132007.9325452523
5.200,5.375,5.550,-3.39293503452224,132005.7749954398
5.200,5.375,5.550,-3.3898058336692625,132003.64360151847
5.200,5.375,5.550,-3.3866766328162843,132001.53820546262
5.200,5.375,5.550,-3.383547431963306,131999.45864924655
5.200,5.375,5.550,-3.380418231110328,131997.4047748446
5.200,5.375,5.550,-3.3772890302573497,131995.37642423107
5.200,5.375,5.550,-3.3741598294043715,131993.3734393803
5.200,5.375,5.550,-3.3710306285513933,131991.3956622666
5.200,5.375,5.550,-3.367901427698415,131989.44293486426
5.200,5.375,5.550,-3.364772226845437,131987.51509914763
5.200,5.375,5.550,-3.361643025992459,131985.611997091
5.200,5.375,5.550,-3.3585138251394806,131983.73347066875
5.200,5.375,5.550,-3.3553846242865024,131981.87936185513
5.200,5.375,5.550,-3.3522554234335242,131980.04951262448
5.200,5.375,5.550,-3.3491262225805465,131978.24376495116
5.200,5.375,5.550,-3.3459970217275683,131976.46196080942
5.200,5.375,5.550,-3.34286782087459,131974.70394217363
5.200,5.375,5.550,-3.339738620021612,131972.96955101806
5.200,5.375,5.550,-3.3366094191686337,131971.25862931708
5.200,5.375,5.550,-3.3334802183156556,131969.57101904496
5.200,5.375,5.550,-3.3303510174626774,131967.90656217607
5.200,5.375,5.550,-3.3272218166096996,131966.2651006847
5.200,5.375,5.550,-3.3240926157567214,131964.64647654514
5.200,5.375,5.550,-3.3209634149037432,131963.05053173177
5.200,5.375,5.550,-3.317834214050765,131961.47710821885
5.200,5.375,5.550,-3.314705013197787,131959.92604798076
5.200,5.375,5.550,-3.3115758123448087,131958.39719299175
5.200,5.375,5.550,-3.3084466114918305,131956.8903852262
5.200,5.375,5.550,-3.3053174106388523,131955.40546665838
5.200,5.375,5.550,-3.302188209785874,131953.9422792626
5.200,5.375,5.550,-3.299059008932896,131952.50066501327
5.200,5.375,5.550,-3.2959298080799178,131951.0804658846
5.200,5.375,5.550,-3.2928006072269396,131949.68152385097
5.200,5.375,5.550,-3.2896714063739614,131948.30368088666
5.200,5.375,5.550,-3.2865422055209836,131946.94677896603
5.200,5.375,5.550,-3.2834130046680055,131945.61066006336
5.200,5.375,5.550,-3.2802838038150273,131944.295166153
5.200,5.375,5.550,-3.277154602962049,131943.00013920927
5.200,5.375,5.550,-3.274025402109071,131941.72542120644
5.200,5.375,5.550,-3.2708962012560927,131940.47085411887
5.200,5.375,5.550,-3.2677670004031145,131939.23627992088
5.200,5.375,5.550,-3.2646377995501368,131938.02154058675
5.200,5.375,5.550,-3.2615085986971586,131936.82647809086
5.200,5.375,5.550,-3.2583793978441804,131935.65093440746
5.200,5.375,5.550,-3.255250196991202,131934.49475151094
5.200,5.375,5.550,-3.252120996138224,131933.35777137554
5.200,5.375,5.550,-3.248991795285246,131932.23983597563
5.200,5.375,5.550,-3.2458625944322677,131931.14078728555
5.200,5.375,5.550,-3.2427333935792895,131930.06046727955
5.200,5.375,5.550,-3.2396041927263113,131928.998717932
5.200,5.375,5.550,-3.236474991873333,131927.95538121718
5.200,5.375,5.550,-3.233345791020355,131926.93029910946
5.200,5.375,5.550,-3.2302165901673767,131925.9233135831
5.200,5.375,5.550,-3.2270873893143985,131924.93426661246
5.200,5.375,5.550,-3.223958188461421,131923.96300017185
5.200,5.375,5.550,-3.2208289876084426,131923.00935623556
5.200,5.375,5.550,-3.2176997867554644,131922.07317677795
5.200,5.375,5.550,-3.2145705859024862,131921.15430377334
5.200,5.375,5.550,-3.211441385049508,131920.252579196
5.200,5.375,5.550,-3.20831218419653,131919.3678450203
5.200,5.375,5.550,-3.2051829833435517,131918.4999432205
5.200,5.375,5.550,-3.202053782490574,131917.64871577095
5.200,5.375,5.550,-3.1989245816375957,131916.814004646
5.200,5.375,5.550,-3.1957953807846176,131915.99565181992
5.200,5.375,5.550,-3.1926661799316394,131915.19349926707
5.200,5.375,5.550,-3.189536979078661,131914.40738896173
5.200,5.375,5.550,-3.186407778225683,131913.63716287824
5.200,5.375,5.550,-3.183278577372705,131912.88266299092
5.200,5.375,5.550,-3.1801493765197266,131912.14373127406
5.200,5.375,5.550,-3.1770201756667484,131911.42020970202
5.200,5.375,5.550,-3.1738909748137702,131910.71194024908
5.200,5.375,5.550,-3.170761773960792,131910.01876488957
5.200,5.375,5.550,-3.167632573107814,131909.34052559783
5.200,5.375,5.550,-3.1645033722548357,131908.67706434816
5.200,5.375,5.550,-3.161374171401858,131908.02822311487
5.200,5.375,5.550,-3.1582449705488798,131907.3938438723
5.200,5.375,5.550,-3.1551157696959016,131906.77376859475
5.200,5.375,5.550,-3.1519865688429234,131906.16783925655
5.200,5.375,5.550,-3.148857367989945,131905.57589783202
5.200,5.375,5.550,-3.145728167136967,131904.99778629545
5.200,5.375,5.550,-3.142598966283989,131904.43334662123
5.200,5.375,5.550,-3.139469765431011,131903.88242078357
5.200,5.375,5.550,-3.136340564578033,131903.34485075687
5.200,5.375,5.550,-3.1332113637250547,131902.82047851544
5.200,5.375,5.550,-3.1300821628720765,131902.30914603357
5.200,5.375,5.550,-3.1269529620190983,131901.8106952856
5.200,5.375,5.550,-3.12382376116612,131901.3249682458
5.200,5.375,5.550,-3.120694560313142,131900.85180688856
5.200,5.375,5.550,-3.1175653594601638,131900.39105318818
5.200,5.375,5.550,-3.1144361586071856,131899.94254911895
5.200,5.375,5.550,-3.1113069577542074,131899.5061366552
5.200,5.375,5.550,-3.108177756901229,131899.08165777125
5.200,5.375,5.550,-3.105048556048251,131898.6689544414
5.200,5.375,5.550,-3.101919355195273,131898.26786864005
5.200,5.375,5.550,-3.098790154342295,131897.8782423414
5.200,5.375,5.550,-3.095660953489317,131897.49991751983
5.200,5.375,5.550,-3.0925317526363387,131897.13273614968
5.200,5.375,5.550,-3.0894025517833605,131896.77654020523
5.200,5.375,5.550,-3.0862733509303824,131896.4311716608
5.200,5.375,5.550,-3.083144150077404,131896.09647249072
5.200,5.375,5.550,-3.080014949224426,131895.7722846693
5.200,5.375,5.550,-3.0768857483714482,131895.45845017087
5.200,5.375,5.550,-3.07375654751847,131895.15481096975
5.200,5.375,5.550,-3.070627346665492,131894.86120904025
5.200,5.375,5.550,-3.0674981458125137,131894.5774863567
5.200,5.375,5.550,-3.0643689449595355,131894.30348489337
5.200,5.375,5.550,-3.0612397441065573,131894.03904662465
5.200,5.375,5.550,-3.058110543253579,131893.7840135248
5.200,5.375,5.550,-3.054981342400601,131893.53822756818
5.200,5.375,5.550,-3.0518521415476227,131893.30153072908
5.200,5.375,5.550,-3.0487229406946446,131893.07376498182
5.200,5.375,5.550,-3.0455937398416664,131892.85477230075
5.200,5.375,5.550,-3.042464538988688,131892.64439466016
5.200,5.375,5.550,-3.03933533813571,131892.44247403435
5.200,5.375,5.550,-3.0362061372827323,131892.2488523977
5.200,5.375,5.550,-3.033076936429754,131892.06337172445
5.200,5.375,5.550,-3.029947735576776,131891.885873989
5.200,5.375,5.550,-3.0268185347237977,131891.7162011656
5.200,5.375,5.550,-3.0236893338708195,131891.5541952286
5.200,5.375,5.550,-3.0205601330178413,131891.3996981523
5.200,5.375,5.550,-3.017430932164863,131891.25255191105
5.200,5.375,5.550,-3.0143017313118854,131891.11259847914
5.200,5.375,5.550,-3.011172530458907,131890.9796798309
5.200,5.375,5.550,-3.008043329605929,131890.85363794066
5.200,5.375,5.550,-3.004914128752951,131890.73431478272
5.200,5.375,5.550,-3.0017849278999726,131890.62155233137
5.200,5.375,5.550,-2.9986557270469945,131890.515192561
5.200,5.375,5.550,-2.9955265261940163,131890.41507744588
5.200,5.375,5.550,-2.992397325341038,131890.32104896032
5.200,5.375,5.550,-2.98926812448806,131890.2329490787
5.200,5.375,5.550,-2.9861389236350817,131890.15061977526
5.200,5.375,5.550,-2.9830097227821035,131890.07390302434
5.200,5.375,5.550,-2.9798805219291253,131890.0026408003
5.200,5.375,5.550,-2.976751321076147,131889.93667507742
5.200,5.375,5.550,-2.973622120223169,131889.87584783003
5.200,5.375,5.550,-2.970492919370191,131889.82000103244
5.200,5.375,5.550,-2.967363718517213,131889.76897665896
5.200,5.375,5.550,-2.964234517664235,131889.72261668395
5.200,5.375,5.550,-2.9611053168112567,131889.68076308168
5.200,5.375,5.550,-2.9579761159582785,131889.6432578265
5.200,5.375,5.550,-2.9548469151053007,131889.6099428927
5.200,5.375,5.550,-2.9517177142523225,131889.58066025464
5.200,5.375,5.550,-2.9485885133993444,131889.5552518866
5.200,5.375,5.550,-2.945459312546366,131889.53355976293
5.200,5.375,5.550,-2.942330111693388,131889.5154258579
5.200,5.375,5.550,-2.93920091084041,131889.50069214587
5.200,5.375,5.550,-2.9360717099874316,131889.48920060118
5.200,5.375,5.550,-2.9329425091344534,131889.48079319808
5.200,5.375,5.550,-2.9298133082814752,131889.4753119109
5.200,5.375,5.550,-2.926684107428497,131889.47259871403
5.200,5.375,5.550,-2.923554906575519,131889.47249558172
5.200,5.375,5.550,-2.9204257057225407,131889.47484448832
5.200,5.375,5.550,-2.9172965048695625,131889.47948740813
5.200,5.375,5.550,-2.9141673040165843,131889.48626631548
5.200,5.375,5.550,-2.911038103163606,131889.49502318466
5.200,5.375,5.550,-2.9079089023106284,131889.50559999002
5.200,5.375,5.550,-2.90477970145765,131889.51783870588
5.200,5.375,5.550,-2.901650500604672,131889.53158130654
5.200,5.375,5.550,-2.898521299751694,131889.54666976634
5.200,5.375,5.550,-2.8953920988987156,131889.56294605957
5.200,5.375,5.550,-2.892262898045738,131889.58025216058
5.200,5.375,5.550,-2.8891336971927597,131889.59843004367
5.200,5.375,5.550,-2.8860044963397815,131889.61732168312
5.200,5.375,5.550,-2.8828752954868033,131889.63676905332
5.200,5.375,5.550,-2.879746094633825,131889.65661412856
